id,game,platform,campaigncoop,lancoop,offlinecoop,offlinecoopmax,offlinemax,onlinecoop,onlinecoopmax,onlinemax,splitscreen,splitscreenonline,dropin
2,132796,3,0,0,0,,1,0,,2,0,,0
2,132796,6,0,0,0,,1,0,,2,0,,0
2,128182,6,0,0,0,,,0,,,0,,0
2,148278,52,0,0,0,,4,0,,,1,,0
2,148288,6,0,0,0,,,0,,10,0,,0
2,148214,6,0,0,0,2,,0,,,0,,0
2,148214,14,0,0,0,,2,0,,,0,,0
2,4407,,1,0,1,2,2,0,,,0,,0
2,42489,,1,0,1,2,2,0,,,0,,0
2,148189,6,0,0,0,,4,0,,4,0,,1
2,148240,6,0,0,0,0,0,1,100,100,0,,1
2,39405,52,0,0,1,2,,0,,,0,,0
2,129291,6,0,0,0,,,0,,,0,,0
2,148360,14,0,0,0,,,0,,,0,,0
2,129291,14,0,0,0,,,0,,,0,,0
2,148360,6,0,0,0,,,0,,,0,,0
2,7559,,0,0,0,,2,0,,,0,,0
2,47740,,0,0,0,,2,0,,,1,,0
2,148366,6,0,0,0,,,0,,,0,,0
2,3328,5,0,0,0,,2,0,,,1,,0
2,3328,41,0,0,0,,2,0,,,1,,0
2,3329,,0,0,0,,2,0,,,1,,0
2,47677,,1,0,1,2,2,0,,,0,,0
2,47763,,0,0,0,,2,0,,,1,,0
2,3436,4,0,0,0,,4,0,,,0,,0
2,10658,4,0,0,0,,4,0,,,0,,0
2,69229,,0,0,0,,4,0,,,0,,0
2,10663,,0,0,0,,4,0,,,0,,0
2,3439,4,0,0,0,,4,0,,,1,,0
2,47694,,0,0,0,,4,0,,,0,,0
2,3440,,0,0,0,,4,0,,,0,,0
2,10664,,0,0,0,,2,0,,,0,,0
2,3441,4,0,0,0,,4,0,,,0,,0
2,3442,,0,0,0,,4,0,,,1,,0
2,44039,,0,0,0,,4,0,,,0,,0
2,3418,,0,0,0,,4,0,,,1,,0
2,3420,,0,0,0,,2,0,,,1,,0
2,47686,,0,0,0,,4,0,,,1,,0
2,47685,,0,0,0,,4,0,,,1,,0
2,3367,,0,0,0,,2,0,,,1,,0
2,3366,,0,0,0,,2,0,,,0,,0
2,3423,,0,0,0,,4,0,,,1,,0
2,3425,,0,0,0,2,2,0,,,0,,0
2,148375,6,0,0,0,,,0,,,0,,0
2,148376,82,0,0,0,,,0,,10,0,,0
2,3369,,0,0,0,,2,0,,,0,,0
2,10607,,0,0,0,,4,0,,,0,,0
2,3368,,0,0,0,,2,0,,,1,,0
2,10608,,0,0,0,,2,0,,,1,,0
2,3335,4,0,0,0,,2,0,,,1,,0
2,3456,,0,0,0,,4,0,,,0,,0
2,3427,,0,0,0,,4,0,,,0,,0
2,1292,,0,0,0,,4,0,,,1,,0
2,47742,,0,0,0,,4,0,,,1,,0
2,3375,,0,0,0,,2,0,,,1,,0
2,3461,,0,0,0,,2,0,,,0,,0
2,44043,,0,0,0,,2,0,,,0,,0
2,10163,,0,0,0,,4,0,,,1,,0
2,3429,,0,0,0,,2,0,,,1,,0
2,3463,,0,0,0,,4,0,,,0,,0
2,3462,,0,0,0,,2,0,,,0,,0
2,112177,,0,0,0,1,1,0,,12,0,,0
2,143035,18,0,0,0,,2,0,,,1,,0
2,148379,34,0,0,0,,,0,,4,0,,0
2,148380,39,0,0,0,,,0,,4,0,,0
2,148380,34,0,0,0,,,0,,4,0,,0
2,148379,39,0,0,0,,,0,,4,0,,0
2,76894,19,0,0,0,,,0,,,0,,0
2,148437,3,0,0,0,,,0,,20,0,,1
2,148437,6,0,0,0,,,0,,20,0,,1
2,78295,8,0,0,0,,,0,,,0,,0
2,148426,6,0,0,0,,,0,,,0,,0
2,148381,162,0,0,1,4,,1,4,,0,,0
2,147512,6,0,0,0,,2,0,,,1,,0
2,148403,6,0,0,0,,,0,,,0,,0
2,140402,6,0,0,0,,4,0,,4,1,,0
2,70264,6,0,0,0,,,0,,,0,,0
2,148485,,0,0,0,,,1,,,0,,0
2,130566,162,0,0,0,,,1,4,,0,,0
2,72780,52,0,0,0,,,1,,,0,,0
2,78369,52,1,0,0,,,0,,,0,,0
2,148506,52,1,0,1,,,0,,,0,,0
2,148631,6,0,0,1,,,0,,,1,,0
2,84680,,0,0,0,,2,0,,,0,,0
2,148666,6,0,0,0,,,1,,,0,,0
2,27525,,0,0,1,2,2,0,,,0,,0
2,8307,,1,0,1,2,2,0,,,0,,0
2,1514,,0,0,0,,2,0,,,0,,0
2,8377,,0,0,0,,2,0,,,0,,0
2,1511,,0,0,0,,2,0,,,0,,0
2,1561,,0,0,0,,2,0,,,0,,0
2,1558,,0,0,0,,2,0,,,0,,0
2,1513,,0,0,0,,2,0,,,0,,0
2,1512,,0,0,0,,2,0,,,0,,0
2,50592,,0,0,0,,4,0,,,0,,0
2,146880,6,0,0,0,,,0,,,0,,0
2,148558,6,0,0,0,,,0,,,0,,0
2,3618,,0,0,0,,4,0,,,1,,0
2,3616,,0,0,0,,4,0,,,1,,0
2,3590,,0,0,0,,4,0,,,1,,0
2,3589,,0,0,0,,4,0,,,0,,0
2,3615,,0,0,0,,2,0,,,1,,0
2,3552,,0,0,0,,4,0,,,0,,0
2,3431,,0,0,0,,4,0,,,0,,0
2,3468,,0,0,0,,2,0,,,0,,0
2,10612,,0,0,0,,2,0,,,0,,0
2,47743,,0,0,0,,4,0,,,1,,0
2,1096,,0,0,0,,4,0,,,0,,0
2,3475,4,0,0,0,,4,0,,,1,,0
2,3477,,0,0,0,,2,0,,,0,,0
2,67769,52,1,0,0,,,0,,2,0,,0
2,8503,,0,0,0,,4,0,,,1,,0
2,133627,6,0,0,0,,,0,,,0,,0
2,10680,,0,0,0,,4,0,,,1,,0
2,148720,82,0,0,0,,,0,,,0,,0
2,148721,82,0,0,0,,,0,,,0,,0
2,148359,,0,0,0,,,0,,,0,,0
2,148873,6,0,0,0,,,0,,,0,,0
2,148878,6,0,0,0,,,1,4,24,0,,0
2,149286,309,1,0,1,2,2,0,0,0,0,,0
2,149290,309,1,0,1,2,2,0,0,0,0,,0
2,149291,309,1,0,1,2,2,0,0,0,0,,0
2,3483,,0,0,0,,2,0,,,0,,0
2,3485,,0,0,0,,4,0,,,1,,0
2,3486,4,0,0,0,,4,0,,,1,,0
2,3488,,0,0,0,,2,0,,,1,,0
2,3495,4,0,0,0,,2,0,,,1,,0
2,3496,,0,0,0,,2,0,,,0,,0
2,2542,,0,0,0,,2,0,,,0,,0
2,10683,,0,0,0,,4,0,,,0,,0
2,705,,0,0,0,,4,0,,,0,,0
2,10682,4,0,0,0,,4,0,,,0,,0
2,699,,0,0,0,,4,0,,,0,,0
2,3497,,0,0,0,,2,0,,,0,,0
2,3498,,0,0,0,,2,0,,,0,,0
2,3504,,0,0,0,,4,0,,,0,,0
2,149292,6,0,0,0,,,0,,1,0,,1
2,148935,,1,0,0,,,0,,,0,,1
2,149138,34,0,0,0,,,0,,,0,,0
2,93641,,0,0,0,,4,0,,,1,,0
2,3371,4,0,0,0,,2,0,,,1,,0
2,148802,6,0,0,0,,,0,,,0,,0
2,3374,,0,0,0,,4,0,,,0,,0
2,95161,48,1,0,1,4,,0,,,0,,1
2,95161,3,1,0,1,4,,0,,,0,,1
2,95161,14,1,0,1,4,,0,,,0,,1
2,95161,6,1,0,1,4,,0,,,0,,1
2,143270,,0,0,0,,,1,,,0,,0
2,149959,6,0,0,0,,,1,,,0,,0
2,148696,48,0,0,1,,,1,16,16,0,,0
2,3395,,0,0,0,,2,0,,,1,,0
2,3394,,0,0,0,,2,0,,,0,,0
2,3513,,0,0,0,,2,0,,,0,,0
2,3370,,0,0,0,,4,0,,,1,,0
2,3546,4,0,0,0,,4,0,,,1,,0
2,3516,,0,0,0,,4,0,,,0,,0
2,3517,4,0,0,0,,4,0,,,0,,0
2,3523,,0,0,0,,4,0,,,1,,0
2,3396,,0,0,0,,3,0,,,0,,0
2,143,7,0,0,0,,2,0,,,1,,0
2,143,23,0,0,0,,4,0,,,1,,0
2,143354,161,0,0,0,0,0,1,18,18,0,,1
2,149198,162,0,0,0,,,0,,2,0,,0
2,149974,6,0,0,0,,1,0,,,0,,0
2,149973,6,0,0,0,,,1,2,2,0,,0
2,43609,52,0,0,0,,,0,,,1,,0
2,9889,,1,0,1,,,0,,,0,,0
2,133631,6,0,0,0,,,0,,,0,,0
2,119313,,0,0,0,0,0,1,4,60,0,,0
2,132958,,1,0,1,2,2,0,0,0,0,,0
2,137604,,0,0,0,0,0,1,4,8,0,,1
2,150000,6,0,0,0,,,0,,,0,,0
2,9667,6,0,0,0,,,1,8,,0,,1
2,150004,6,0,0,0,,,0,,1,0,,0
2,150003,6,0,0,0,,,0,,8,0,,0
2,150003,163,0,0,0,,,0,,8,0,,0
2,47733,,0,0,0,,2,0,,,0,,0
2,150009,55,0,0,0,,,0,,,0,,0
2,150020,82,0,0,0,,,1,,,0,,0
2,150024,34,0,0,0,,,0,,,0,,0
2,150024,39,0,0,0,,,0,,,0,,0
2,150028,24,0,0,0,2,,0,,,0,,0
2,39528,,0,0,0,,2,0,,,0,,0
2,48577,,0,0,0,,2,0,,,0,,0
2,48591,,0,0,0,,2,0,,,0,,0
2,45703,,0,0,1,2,2,0,,,0,,0
2,150034,48,0,0,0,0,0,1,3,0,0,,1
2,150040,6,0,0,1,4,,0,,,0,,0
2,150031,,0,0,0,,2,0,,,0,,0
2,150006,169,0,0,1,4,4,0,,,1,,0
2,150006,48,0,0,1,4,4,0,,,1,,0
2,150006,49,0,0,1,4,4,0,,,1,,0
2,150006,130,0,0,1,4,4,0,,,1,,0
2,150048,48,0,0,0,,2,0,,25,1,,0
2,150050,6,0,0,0,,,1,100000,,0,,0
2,150052,82,0,0,0,,,0,,,0,,0
2,145015,,0,0,0,,2,0,,,0,,0
2,150072,6,0,0,0,,,1,4,4,0,,0
2,35951,48,0,1,0,,4,0,,,0,,0
2,51323,6,0,0,0,,,0,,,0,,0
2,150077,6,0,0,0,,,0,,,0,,0
2,38580,52,0,0,0,,2,0,,,0,,0
2,150089,34,0,0,0,,,0,,,0,,0
2,73508,,0,0,0,,2,0,,,0,,0
2,150085,6,0,0,0,,8,0,,8,0,,0
2,134466,,0,0,0,,2,0,,,1,,0
2,150088,39,0,0,0,,,0,,,0,,0
2,150098,39,0,0,0,,2,0,,2,0,,0
2,150111,34,0,0,0,,,1,,,0,,0
2,4049,,0,0,0,,4,0,,,1,,0
2,150107,,0,0,0,,2,0,,,1,,0
2,150121,6,0,0,0,,,1,7,8,0,,1
2,150129,6,0,0,0,,,0,,,0,,0
2,150139,6,0,0,0,1,2,0,1,2,1,,0
2,134495,,0,0,0,,2,0,,,0,,0
2,150212,,1,0,1,2,2,0,0,0,0,,0
2,150208,,0,0,0,,2,0,,,1,,0
2,150220,,0,0,0,,1,0,,,0,,0
2,143326,6,0,0,0,,,0,,,0,,0
2,28391,,0,0,0,,2,0,,,1,,0
2,98175,3,0,0,0,,,0,,,0,,0
2,98175,14,0,0,0,,,0,,,0,,0
2,98175,34,0,0,0,,,0,,,0,,0
2,98175,6,0,0,0,,,0,,,0,,0
2,150232,20,0,0,0,,,0,,,0,,0
2,80835,,0,0,0,,2,0,,,1,,0
2,64348,46,0,0,0,,,0,,2,0,,0
2,150593,82,0,0,0,,,0,,,0,,0
2,150593,55,0,0,0,,,0,,,0,,0
2,150706,39,0,0,0,,,1,,,0,,0
2,150706,6,0,0,0,,,1,,,0,,0
2,150706,34,0,0,0,,,1,,,0,,0
2,9791,,0,0,0,0,2,0,0,0,0,,0
2,6600,24,0,0,0,0,4,0,0,0,0,,0
2,151066,6,0,0,0,,,0,,,0,,0
2,151123,82,0,0,0,,,1,,,0,,0
2,137976,6,0,0,0,,,1,4,50,0,,0
2,47101,14,1,0,0,,,1,,,0,,1
2,47101,6,1,0,0,,,1,,,0,,1
2,151165,82,0,0,0,,,1,16,16,0,,0
2,151207,9,0,0,0,,,1,,,0,,0
2,150180,,0,0,0,4,4,1,4,4,0,,0
2,50962,,0,0,0,,2,0,,,0,,0
2,151535,6,0,0,0,,,0,,,0,,0
2,10569,6,0,0,0,,,0,,,0,,0
2,10569,37,0,0,0,,,0,,,0,,0
2,151537,6,0,0,0,,,0,,,0,,0
2,22807,,1,0,0,0,0,1,3,0,0,,1
2,151541,,1,0,1,2,2,0,,,0,,0
2,39285,52,1,0,1,,,0,,,0,,0
2,145805,6,0,0,0,,,1,4,8,0,,0
2,18204,,0,0,0,0,4,0,0,0,0,,0
2,46877,,0,0,0,0,2,0,0,0,0,,0
2,18007,,0,0,0,0,2,0,0,0,0,,0
2,11867,,0,0,0,0,2,0,0,0,0,,0
2,4604,,0,0,0,0,2,0,0,0,0,,0
2,151626,6,0,0,0,,2,0,,,1,,0
2,151638,6,0,0,0,,,0,,,0,,0
2,151645,82,0,0,0,,,0,,,0,,0
2,151686,162,0,0,0,0,0,1,4,4,0,,0
2,151686,163,0,0,0,0,0,1,4,4,0,,0
2,151686,165,0,0,0,0,0,1,4,4,0,,0
2,131255,9,0,0,0,,,0,,,0,,0
2,151838,14,0,0,0,,,0,,,0,,0
2,151838,6,0,0,0,,,0,,,0,,0
2,88756,20,0,0,0,,,0,,,0,,0
2,13568,,1,0,1,0,4,0,0,0,0,,0
2,11869,,1,0,1,0,4,0,0,0,0,,0
2,151845,6,1,0,1,4,4,0,10,10,1,,1
2,151872,,0,0,1,,,1,,,0,,0
2,151902,6,0,0,0,,,1,,,0,,0
2,151870,,1,0,1,,,1,,,0,,0
2,151860,,0,0,0,,2,0,,,1,,0
2,151862,6,0,0,0,,,0,,16,0,,0
2,151893,6,0,0,0,,,0,,,0,,0
2,151880,34,0,0,0,,,0,,,0,,0
2,150103,169,0,0,1,4,4,1,8,99,0,,1
2,150103,6,0,0,1,4,4,1,8,99,0,,1
2,131342,6,0,0,0,,,0,,,0,,0
2,25797,,0,0,0,0,4,0,0,0,0,,0
2,95008,9,0,0,0,,,0,,4,0,,0
2,28705,,0,0,0,0,4,0,0,0,0,,0
2,7743,,0,0,1,0,2,0,0,0,0,,0
2,151933,,0,0,0,0,2,0,0,0,0,,0
2,151944,6,0,0,0,,,1,4,,0,,0
2,125779,6,0,0,0,,,1,4,8,0,,0
2,151931,6,0,0,0,,2,0,,,1,,0
2,151931,14,0,0,0,,2,0,,,1,,0
2,2703,,0,0,0,,2,0,,,0,,0
2,3042,6,1,0,0,,,1,4,,0,,0
2,1305,6,1,0,0,,,1,2,,0,,0
2,152004,6,0,0,0,,1,0,,4,0,,0
2,12363,,0,0,0,0,4,0,0,0,0,,0
2,152015,34,0,0,0,0,1,1,0,9999,0,,1
2,152015,39,0,0,0,0,1,1,0,9999,0,,1
2,125166,169,0,0,0,,,0,,128,0,,0
2,125166,167,0,0,0,,,0,,128,0,,0
2,125166,6,0,0,0,,,0,,128,0,,0
2,125166,49,0,0,0,,,0,,64,0,,0
2,125166,48,0,0,0,,,0,,64,0,,0
2,139399,163,0,0,0,,1,0,,6,0,,1
2,152021,6,0,0,0,,,1,4,4,0,,0
2,94701,,0,0,0,0,2,0,0,0,0,,1
2,149964,,0,0,0,,2,0,,,0,,0
2,133078,6,0,0,0,,,1,,,0,,0
2,122192,14,0,0,1,2,2,0,,,1,,0
2,122192,6,0,0,1,2,2,0,,,1,,0
2,122192,3,0,0,1,2,2,0,,,1,,0
2,77429,,1,0,1,2,2,0,,,0,,0
2,152032,14,1,0,1,2,0,1,2,2,0,,0
2,152032,6,1,0,1,2,0,1,2,2,0,,0
2,152032,34,1,0,1,2,0,1,2,2,0,,0
2,152032,39,1,0,1,2,0,1,2,2,0,,0
2,97895,,1,0,1,2,2,0,,,0,,0
2,16138,,0,0,0,,2,0,,,0,,0
2,140617,,1,0,1,2,,1,2,,0,,0
2,122120,,1,0,1,2,,1,2,,0,,0
2,55047,,1,0,1,2,,1,2,,0,,0
2,152053,6,0,1,1,10,1,1,10,100,0,,0
2,152053,,0,1,1,10,1,1,10,100,0,,0
2,42400,,0,0,0,,2,0,,,1,,0
2,38320,,0,0,0,,2,0,,,0,,0
2,134437,,0,0,0,,2,0,,,1,,0
2,120813,163,0,0,0,,,0,,,0,,0
2,152085,6,0,0,0,,,0,,,0,,0
2,143915,55,0,0,0,,,0,,,0,,0
2,13688,52,1,0,1,3,,0,0,,0,,1
2,152093,6,0,0,0,,,0,,,0,,0
2,152121,6,0,0,0,,,1,,,0,,0
2,105558,6,0,0,0,4,,1,4,,0,,0
2,152189,6,0,0,0,,,1,4,,0,,0
2,152198,39,0,0,0,,,0,,,0,,0
2,5842,,0,0,0,,,0,,4,0,,0
2,15311,,0,0,0,,,0,,16,0,,0
2,103292,,1,0,0,,,1,3,,1,,1
2,10345,,0,0,0,,,0,,100,0,,0
2,146928,6,0,0,0,,,0,,,0,,0
2,140054,,1,0,1,,,1,3,,0,,0
2,136497,,1,0,1,,,1,3,,0,,0
2,140049,,1,0,1,,,1,3,,0,,0
2,152237,6,0,0,0,,,0,,,0,,0
2,46777,,1,0,0,,,1,2,,0,,0
2,59591,,1,0,0,,,1,2,,0,,0
2,152228,6,0,0,0,8,8,1,8,8,0,,0
2,152230,162,0,0,0,,,0,,,0,,0
2,152291,34,0,0,0,1,1,0,10,10,0,,0
2,152291,39,0,0,0,1,1,0,10,10,0,,0
2,111425,6,0,0,0,,,0,,,0,,0
2,128193,6,0,0,0,,,0,,,0,,0
2,146235,6,0,0,0,,,0,,10,0,,0
2,152306,52,0,0,1,,,0,,,0,,0
2,138692,6,0,0,1,4,4,1,4,4,0,,0
2,152204,130,0,0,0,,,0,4,4,0,,0
2,152204,6,0,0,0,,,1,4,4,0,,0
2,152317,52,0,0,1,,,0,,,0,,0
2,96505,,0,0,0,,2,0,,,0,,0
2,149240,6,1,0,1,2,2,0,,,0,,0
2,116419,130,1,0,1,2,,0,,,0,,0
2,152321,,0,0,1,2,,1,2,,0,,0
2,148103,130,0,0,1,2,,1,4,,0,,0
2,152329,6,0,0,0,,,0,,,0,,0
2,152322,6,0,0,0,,,0,,,0,,0
2,152347,,0,0,0,,2,0,,,1,,0
2,141290,,0,1,0,1,1,1,10,10,0,,0
2,142850,39,0,0,0,0,4,1,0,4,0,,0
2,142850,34,0,0,0,,4,1,,4,0,,0
2,152308,52,0,0,0,,,0,,,0,,0
2,152309,6,0,0,0,,1,0,,2,0,,0
2,152373,6,1,0,0,0,0,1,2,2,0,,0
2,152373,14,1,0,0,0,0,1,2,2,0,,0
2,152381,49,1,0,1,4,4,0,,,0,,0
2,152381,130,1,0,1,4,4,0,,,0,,0
2,152381,6,1,0,1,4,4,0,,,0,,0
2,152381,48,1,0,1,4,4,0,,,0,,0
2,152372,6,1,0,0,,,1,,,0,,0
2,152376,6,0,0,0,,,1,,,0,,0
2,152375,,0,0,0,,,1,,,0,,0
2,102765,34,0,0,0,,,0,,,0,,0
2,152386,6,0,0,0,,,0,,,0,,0
2,152364,6,0,0,0,,1,0,,,0,,0
2,146111,6,0,0,0,,,0,,2,0,,0
2,152395,6,0,0,0,,,0,,,0,,0
2,152407,6,0,0,0,,,0,,,0,,1
2,132443,6,1,0,1,4,,1,4,,0,,0
2,152422,82,0,0,0,0,0,1,2,100,0,,0
2,152423,6,0,0,0,,1,0,,2,0,,0
2,131899,,0,0,0,,2,0,,,0,,0
2,152406,6,0,0,0,,,0,,8,0,,1
2,120675,6,0,0,0,,,1,5,100,0,,0
2,152486,6,0,0,0,,,0,,,0,,0
2,38269,,0,0,0,,2,0,,,0,,0
2,152510,6,0,0,0,,,0,,,0,,0
2,113161,163,0,0,0,,,0,,,0,,0
2,113161,162,0,0,0,,,0,,,0,,0
2,145238,,0,0,0,,2,0,,,0,,0
2,152610,6,0,0,0,,,0,,,0,,0
2,152747,162,0,0,0,,,0,,,0,,0
2,152751,3,0,0,0,,,0,,,0,,0
2,152751,14,0,0,0,,,0,,,0,,0
2,152751,6,0,0,0,,,0,,,0,,0
2,136024,130,0,0,1,7,8,1,2,4,1,,0
2,152926,39,0,0,0,,,0,,,0,,0
2,152927,6,0,1,0,,,1,1024,1024,0,,0
2,137420,52,0,0,1,2,2,0,,,0,,0
2,137420,32,0,0,1,2,2,0,,,0,,0
2,137420,7,0,0,1,2,2,0,,,0,,0
2,153050,6,0,0,0,,2,0,,,1,,0
2,153016,6,0,0,0,,,0,,,0,,0
2,38390,7,1,0,1,2,2,0,,,0,,0
2,38390,58,1,0,1,2,2,0,,,0,,0
2,38390,32,1,0,1,2,2,0,,,0,,0
2,151292,14,0,0,0,,4,0,,4,0,,0
2,151292,6,0,0,0,,4,0,,4,0,,0
2,19701,19,0,0,0,,2,0,,,0,,0
2,75980,,0,0,1,2,2,0,,,0,,0
2,153437,6,0,0,0,,1,1,10,10,0,,0
2,153437,34,0,0,0,,1,1,10,10,0,,0
2,153437,39,0,0,0,,1,1,10,10,0,,0
2,153437,3,0,0,0,,1,1,10,10,0,,0
2,153437,14,0,0,0,,1,1,10,10,0,,0
2,42603,,1,0,1,2,2,0,,,0,,0
2,19716,,1,0,1,2,2,0,,,0,,0
2,26599,,1,0,1,2,2,0,,,0,,0
2,63963,,1,0,1,2,2,0,,,0,,0
2,37840,,1,0,1,2,2,0,,,0,,0
2,42304,,1,0,1,2,2,0,,,0,,0
2,42322,,0,0,0,,2,0,,,0,,0
2,48178,,1,0,1,2,2,0,,,0,,0
2,68386,,0,0,0,,2,0,,,0,,0
2,22910,,0,0,0,,2,0,,,0,,0
2,79335,,1,0,1,2,2,0,,,0,,0
2,3325,,0,0,0,,2,0,,,0,,0
2,1068,,0,0,0,,2,0,,,0,,0
2,8535,,0,0,0,,2,0,,,0,,0
2,97356,8,0,0,0,,,0,,,0,,0
2,153095,34,0,0,0,,,1,4,100,0,,0
2,153095,39,0,0,0,,,1,4,100,0,,0
2,153453,15,0,0,0,0,4,0,0,0,0,,0
2,11899,15,0,0,0,,2,0,,,0,,0
2,13323,15,0,0,0,,2,0,,,0,,0
2,73152,32,1,0,1,2,,0,,,0,,0
2,153521,170,0,0,0,,,1,,,0,,0
2,153514,6,0,0,0,,,0,,,0,,0
2,153515,6,0,0,1,2,,0,,,1,,0
2,15604,15,0,0,0,,2,0,,,0,,0
2,153523,6,0,0,0,,,0,,,0,,0
2,13351,15,0,0,0,0,4,0,0,0,0,,0
2,134813,6,0,0,0,,,1,8,,0,,0
2,112143,52,0,0,0,,,0,,4,0,,0
2,153545,6,0,0,0,,1,0,,,0,,0
2,69568,6,0,0,0,,2,0,,,0,,0
2,144153,,0,0,0,,,0,,3,0,,0
2,153548,52,0,0,0,,,0,,8,0,,0
2,153549,,0,0,0,,,0,,8,0,,0
2,139669,,1,0,1,,,0,,,1,,0
2,152030,,0,0,1,0,1,1,4,12,0,,0
2,153557,6,0,0,0,,,0,,,0,,0
2,153564,5,0,0,0,,3,0,,,0,,0
2,153563,163,0,0,0,,,0,,2,0,,0
2,153444,48,0,0,0,,,1,4,,0,,0
2,11902,,0,0,0,,2,0,,,1,,0
2,6555,130,0,0,0,,3,0,,3,1,,0
2,153571,82,1,0,0,,,1,,9,0,,1
2,153571,34,1,0,0,,,1,,9,0,,1
2,11950,,0,0,0,,2,0,,,0,,0
2,153571,39,1,0,0,,,1,,9,0,,1
2,153611,,0,0,0,,,0,,16,0,,0
2,153610,6,0,0,0,,,0,,,1,,0
2,153609,6,0,0,0,,,0,,,0,,0
2,57853,6,0,0,0,,,0,,,0,,0
2,152512,82,0,0,0,,,1,2,16,0,,1
2,60498,,0,0,0,,4,0,,,0,,0
2,153623,39,0,0,0,,,0,,,0,,0
2,153612,,0,0,0,,,0,,16,0,,0
2,153628,,0,0,0,,,0,,16,0,,0
2,38152,,0,0,0,,4,0,,,0,,0
2,111815,6,0,0,1,2,,0,,,0,,0
2,153630,,0,0,0,,,0,,16,0,,0
2,111815,130,0,0,1,2,,0,,,0,,0
2,17477,,0,0,0,,2,0,,,0,,0
2,153631,55,0,0,0,,,1,,,0,,0
2,153638,,0,0,0,,,0,,16,0,,0
2,153637,6,0,0,0,,8,0,,8,0,,0
2,150957,6,0,0,0,,,0,,,0,,0
2,153576,82,0,0,0,,,0,,4,0,,0
2,153597,162,0,0,0,,,0,,,0,,0
2,153608,6,0,0,0,,,0,,,0,,0
2,153635,,0,0,0,,2,0,,2,0,,0
2,153653,39,0,0,0,,,0,,2,0,,0
2,153653,34,0,0,0,,,0,,2,0,,0
2,153579,55,0,0,0,,,1,,,0,,0
2,153579,82,0,0,0,,,1,,,0,,0
2,153629,162,0,0,0,1,1,1,2,2,0,,0
2,11892,,0,0,1,2,,0,,,1,,0
2,132689,6,0,0,0,,,0,,,0,,0
2,153680,6,0,0,0,,,1,,,0,,0
2,137669,6,0,0,0,,,0,,,0,,0
2,153626,6,0,1,1,2,2,1,2,2,0,,0
2,153619,6,0,0,0,,,0,,,0,,0
2,153747,163,0,0,0,,,0,,,0,,0
2,153743,6,0,0,0,,,0,,,0,,0
2,153755,6,0,0,0,,,0,,,0,,0
2,143046,163,0,0,0,,,0,,,0,,0
2,143046,162,0,0,0,,,0,,,0,,0
2,84256,,0,0,0,,2,0,,,1,,0
2,153759,,0,1,1,2,4,0,0,0,0,,0
2,40845,,0,0,0,0,2,0,0,0,0,,0
2,42605,,0,1,1,2,4,0,0,0,0,,0
2,153771,,0,0,1,2,4,0,0,0,0,,0
2,91827,15,0,0,0,0,2,0,0,0,0,,0
2,93378,15,0,0,0,0,4,0,0,0,0,,0
2,137368,34,0,0,0,0,0,0,0,0,0,,1
2,137368,39,0,0,0,0,0,0,0,0,0,,1
2,88508,39,0,0,0,,,0,,,0,,1
2,88508,34,0,0,0,,,0,,,0,,1
2,13953,15,0,0,0,0,2,0,0,0,0,,0
2,131743,39,1,0,0,,,1,,,0,,1
2,131743,34,1,0,0,,,1,,,0,,1
2,153807,6,1,0,0,,,1,8,,0,,0
2,16687,6,1,1,0,0,0,1,5,0,0,,1
2,40856,,0,1,1,2,4,0,0,0,0,,0
2,153810,6,0,0,0,1,1,1,4,4,0,,0
2,42357,,0,0,0,0,2,0,0,0,0,,0
2,13890,15,0,0,0,0,2,0,0,0,0,,0
2,77213,,0,0,0,0,2,0,0,0,0,,0
2,12940,15,0,0,0,0,2,0,0,0,0,,0
2,14609,15,0,0,0,0,4,0,0,0,0,,0
2,11954,15,0,0,0,0,4,0,0,0,0,,0
2,13869,16,0,0,0,0,2,0,0,0,0,,0
2,9242,15,0,0,0,0,1,0,0,0,0,,0
2,13869,15,0,0,0,0,2,0,0,0,0,,0
2,153811,6,0,1,0,,,1,2,2,0,,0
2,12004,15,0,0,0,0,4,0,0,0,0,,0
2,154045,6,0,0,0,1,1,0,,,0,,0
2,111830,162,0,0,0,,,1,4,,0,,0
2,118882,6,1,0,0,,,1,10,,0,,0
2,118882,48,1,0,0,,,1,10,,0,,0
2,153801,82,0,0,0,,,1,,,0,,0
2,154143,162,0,0,0,,,1,2,,0,,0
2,154151,55,0,0,0,,,1,,,0,,0
2,154228,,0,0,0,,4,0,,,0,,0
2,151998,,0,0,0,,4,0,,,0,,0
2,154232,,0,0,0,,4,0,,,0,,0
2,154229,,0,0,0,,4,0,,,0,,0
2,154231,,0,0,0,,4,0,,,0,,0
2,39066,,0,0,0,0,4,0,0,0,0,,0
2,154166,130,0,0,0,0,0,0,0,0,0,,0
2,146903,34,0,0,0,,,1,4,,0,,0
2,154322,49,0,0,1,3,3,0,,,0,,0
2,154403,6,1,0,1,,4,0,,8,1,,1
2,154413,6,0,0,0,,,0,,,0,,0
2,13844,15,0,0,0,0,2,0,0,0,0,,0
2,24000,15,0,0,0,0,2,0,0,0,0,,0
2,28566,15,0,0,0,0,4,0,0,0,0,,0
2,131389,15,0,0,0,0,2,0,0,0,0,,0
2,73349,15,0,0,1,2,2,0,0,0,0,,0
