Videojuego_Id,Empresa_Id
64739,196281
11514,24939
254139,221376
63186,92317
63186,92318
139871,161504
71443,84498
71443,84499
70934,127859
147061,130976
51212,97918
51212,97919
96145,63967
5286,12785
5286,12786
118957,79199
22345,38213
201094,171085
79934,153074
154015,164710
154015,203621
229061,196873
126804,176916
152441,139414
152441,139415
147934,134873
159094,142490
45345,111954
45345,111955
88077,75142
206514,176694
122524,85278
71345,132387
71345,132388
71345,132389
176141,153416
39797,150656
24807,40440
24807,57485
24807,57486
11788,25601
11788,25602
36715,50829
36715,50830
166441,147292
174415,201007
13514,51010
155023,141445
148934,136119
223514,202043
176934,212287
237514,203630
31918,67177
73627,159115
73627,159116
169877,148474
146119,125702
146119,125703
179963,202450
179963,202451
48345,147061
48345,147062
111345,173781
17998,33057
38514,85757
194206,165326
194206,165327
141348,114047
84820,61379
244303,221370
121280,195575
121280,195576
157934,196478
136145,128421
143569,119257
143569,119258
112820,72938
128627,90734
81896,95864
153101,215984
13842,39967
155660,181854
155660,181855
114620,73693
218056,187698
89514,139741
145095,122534
56172,55464
75153,99977
75153,99978
179381,155721
140820,112658
234094,202010
234094,202011
110155,70470
159223,158827
137345,114074
5037,12155
5037,12156
176115,153361
176115,153362
36231,50366
151141,139834
135820,139864
220984,206334
158934,141702
248934,213779
138345,107611
55664,60500
53248,76103
53248,76104
133577,162791
144345,120693
112352,73040
34633,49519
34633,134798
34633,134799
186345,179189
72194,217772
218505,188330
218820,188867
218820,188868
113514,163184
113514,163185
194618,165883
136082,216841
136082,216842
48019,84056
217518,201468
217518,201478
136514,105341
46370,203600
46370,203602
40017,66425
40017,66426
40017,66429
40017,66430
221505,190734
36020,50221
22676,203598
22676,203599
194751,166207
194751,166208
57981,72491
119488,196562
247514,212235
198844,214861
238963,204670
238963,204671
198845,169694
248514,212963
122108,179168
122108,179169
122108,179173
171288,226235
171288,226236
9515,22824
9515,23992
9515,23993
9515,187076
76665,217430
77052,95025
77052,95026
104915,67530
81194,136539
54500,216436
45515,173974
45515,173975
227572,194606
227572,194607
134094,99543
134094,99544
134094,99545
134094,99546
56963,173290
56963,173291
56963,173292
821,1822
821,1823
8986,24085
8986,24086
8986,24087
8986,38959
120329,90288
75677,59223
75677,59224
132026,214670
47515,143667
13422,48694
206853,177304
52650,119992
52650,119993
237505,203596
191740,164358
191740,180746
135548,103097
128248,158982
128248,158983
248505,212934
248505,212935
28395,46381
124029,135067
124029,135260
138274,107509
76821,78716
143467,119088
143467,119089
204637,175313
204637,175314
2636,188946
2636,188955
2636,188967
2636,188968
133510,164987
133510,164988
243409,209396
193593,222882
186027,159590
186027,159591
22191,40887
22191,191065
131655,93885
117495,97967
117495,97968
117495,97969
119770,114158
120631,81804
120631,81805
127515,88543
127515,88544
48594,207133
10626,85102
30542,132250
140958,113064
140958,129042
139017,152544
122816,87730
21996,70513
129821,92811
138821,108077
250569,216667
235094,202969
47782,85277
104711,216663
210667,181023
233709,201618
192558,220077
62700,119353
62700,119354
1672,14368
1672,14369
7120,16824
7120,16825
134383,100662
128620,90728
112826,113671
29756,48117
155515,156381
243934,209867
243934,209868
17186,31838
17186,31839
17186,31840
200917,171869
197666,167704
80679,61155
156586,175375
27093,62226
27093,62227
9794,39054
114205,133204
134685,125729
139454,110026
14643,28363
151732,138643
72666,106591
131395,97564
27812,194604
33329,222888
33329,222889
165161,145651
58003,109099
58003,109100
96471,158056
96471,158057
240027,205664
240027,205665
240027,205666
185932,159388
170027,151837
170027,151838
117568,77973
111641,118457
111641,118458
18981,38330
173434,179718
18069,33162
18069,89082
86619,75480
256694,222848
256694,222849
138886,163197
138886,163198
233779,201626
186603,160923
146208,125788
6515,15484
6515,15485
14515,115123
14515,115124
37964,160431
8903,24294
8903,64955
89642,63359
77964,189841
38562,137038
200766,170712
50923,144959
50923,144960
50923,203853
145894,124590
198630,169447
198630,169448
78964,139681
78964,139682
3061,7746
3061,7747
3061,24776
3061,24777
3061,24778
82740,194399
10515,38653
10515,98274
79964,91258
256687,222829
146211,125791
210396,180026
22515,107785
22515,107786
31515,81624
40204,153156
40204,153157
133900,100609
133900,100610
11330,28263
58821,163686
225515,193606
57821,173032
57821,173033
124630,98917
171775,149709
24533,47277
109129,70553
109129,108148
114728,73877
218808,188841
151821,137599
151821,137600
112956,74797
112956,74798
54515,53004
53254,149631
53254,149632
176821,153640
108305,186864
200999,171024
200999,171025
200999,171027
93250,66180
93250,66181
113058,215053
103790,67548
31874,51266
79894,168248
79894,168249
164513,149126
164513,149127
257852,223892
156755,194105
12565,145915
12565,145916
218810,188847
218810,188848
240374,206152
87948,198337
87948,198338
189650,201641
56515,59057
56515,59058
16477,105569
16477,105570
16477,116540
16477,135349
25000,47218
25000,98374
6618,213359
6618,219016
229998,198355
96880,99559
96880,99560
6762,111598
61254,106793
171104,200334
124515,103813
256683,222807
256683,222808
110573,71020
206358,176598
218813,188852
218813,188853
146515,127292
256681,222804
148515,135994
148515,135995
148515,135996
186581,197755
3440,159463
256696,222862
147330,222554
147330,222555
80829,192379
138199,138290
138199,138291
218812,188850
218812,188851
114769,74051
114769,74052
53044,117410
218814,188854
218814,188855
216968,205544
210275,179819
218815,188856
218815,188857
249845,226401
249845,226402
102870,65190
102870,131962
102870,131963
214515,184906
31080,48365
187058,162173
148338,135831
147058,130972
113553,81165
240515,206456
162199,143858
119252,79675
55503,55412
142708,117546
189305,218537
189305,218538
103770,75056
182123,156553
28301,46201
28301,46202
256678,222799
256678,222800
18964,35059
145911,124658
228455,195622
68718,138900
33844,49252
33844,214966
176703,153673
166516,147495
2762,169488
2762,169489
233781,201629
80478,110299
37762,159762
37762,162194
103044,65236
28706,50622
28706,50623
54828,70004
83873,60427
2306,153005
145745,124148
3306,8643
3306,88441
214516,184901
27964,45540
116694,78083
182386,157379
214062,195157
218818,188863
218818,188864
11306,24571
11306,24572
231516,200395
256647,222759
145532,123709
99964,203166
99964,203167
99964,203168
202964,172674
38843,146098
31964,171867
19338,35667
19338,35668
16181,30373
51152,61707
10823,47672
10823,47673
204743,175445
113154,184686
129143,123528
129143,123529
151038,177286
169011,155022
66843,186420
63810,69734
83567,90260
195090,170769
195090,170770
195090,170932
17305,32018
39465,54583
39465,218439
79083,69151
79083,69152
27750,45139
31819,96432
208211,208369
122620,109307
122620,109308
66964,172469
66964,172470
124195,120941
124195,134478
124195,192582
9953,47203
216816,187280
216816,187281
91991,67286
102221,183878
9059,22155
9059,22156
9059,22157
9059,22158
171659,154167
217993,187706
260015,225704
125348,109113
125348,109114
142201,116073
142201,194375
122765,93814
195006,168092
18480,34045
122964,170518
42722,135423
42722,198553
210565,180805
210565,200194
11584,166670
34141,49353
254516,220625
17872,32860
17872,32861
14206,43940
83757,110815
44197,66799
17749,32667
17749,32668
34560,49491
158549,206763
57306,104055
57306,104056
57306,104057
133512,226884
106101,70568
126683,104100
115515,91985
115515,91986
200397,170397
125254,86778
125516,132091
103306,78110
103306,78111
14516,28018
22516,38527
22516,38528
201964,171600
217964,187596
694,42256
694,42257
694,42258
694,42259
694,42260
39369,218894
30406,73940
183480,211650
97902,93694
3146,8048
3146,20501
84084,67856
84084,67857
14338,27843
14338,46691
153121,216075
132054,95520
132054,95521
136338,106265
136338,106266
199384,177484
139342,109644
132903,125559
228793,219142
23822,84076
42822,106645
188588,163041
188588,163042
146306,126853
4490,36982
4490,36983
4490,36984
4730,11362
4730,42301
4730,42302
85558,131237
2730,6547
2730,227407
103223,65378
103223,65379
19516,43555
19516,43557
19516,220231
19516,220232
11730,25440
116086,154624
116086,154625
85036,130524
150102,136793
19706,36738
19706,36739
178183,154467
178183,154468
210516,180480
3873,136787
3873,136788
3873,136789
3873,136790
3873,136791
3873,136792
3873,226705
145520,123684
227104,210190
20730,124164
7757,230189
7757,230190
7757,230193
7757,230194
7757,230197
7757,230198
193234,165195
193234,165196
193234,165197
14324,27797
256705,222873
27516,70006
19677,121782
20677,84172
45730,178623
206086,176316
206086,193998
22730,38636
22730,38637
12878,26548
12878,26549
12878,26550
12730,56115
12730,56116
12730,95171
176962,179536
157532,141724
5231,12642
5231,12645
5231,180189
112087,75512
199012,193879
34920,49601
34920,98375
165482,146721
165482,146722
24937,40663
37516,113539
37516,113540
40730,178106
61822,63571
151706,137544
117516,77731
67730,57354
67730,57355
67730,57362
152293,138921
106353,68834
32694,79016
42995,198013
42995,198014
42995,198015
247306,212017
247306,212018
247306,212019
127382,127306
127382,127307
127382,168722
127382,168723
3838,9961
3838,9962
39873,196798
78730,165850
44582,179952
44582,181091
260944,226331
260944,226332
96355,130185
2948,7213
2948,7214
134486,101162
143445,119018
89730,124035
44677,203917
44677,203918
142730,122797
146730,127865
146730,127866
151730,137559
72609,224151
72609,224152
133953,99106
174730,151832
174730,159654
100278,171800
100278,171801
250493,222887
3744,9669
3744,9670
28838,46861
28838,46862
194914,166554
135234,103925
221061,190399
199194,170050
256658,222777
8295,20274
8295,20275
81573,186775
81573,186776
111677,100849
111677,100850
111677,100851
111677,100852
111677,100853
38001,160300
114677,73795
88035,105768
6873,16264
6873,16265
6873,16266
179730,156137
179730,156138
179730,156139
257851,223891
253014,219405
253012,219406
86822,152797
86822,152798
7873,18378
7873,18379
7873,19993
7873,19994
14873,42834
14873,42835
193730,165188
139822,120992
139822,120993
254451,220502
59516,54118
213730,183541
128914,101275
18965,35060
256676,222797
110838,223765
228706,196210
116053,207116
7442,213385
7442,213386
213370,182933
213370,182934
44170,77385
26965,57672
144408,120857
172313,170601
214730,184844
96686,111069
96686,146062
96686,146063
196370,191861
196370,191862
99576,67986
206822,177228
213278,182798
11965,28604
256639,222744
198677,169507
98838,202526
98838,202527
93315,81918
93315,81919
256682,222805
259995,225693
143418,158257
217677,187177
155425,196778
138844,147370
256663,222784
57744,171790
85417,129689
225589,193771
41296,113225
41296,132601
96706,68490
117609,100621
117609,100622
117609,128600
117609,128601
182838,163371
161838,144607
161838,144608
98663,173139
98663,173140
98663,173141
91838,195010
42965,178382
73744,121208
70338,156207
34665,94057
34665,133947
202677,172162
58369,204911
58369,204912
51634,112579
51634,118107
51634,118108
182124,156558
159822,157062
159822,157063
196165,187936
14951,97571
62873,172037
62873,172038
601,1441
601,1442
601,2069
207065,177624
64873,108984
64873,108985
93744,89744
44233,119099
189085,178246
196166,167138
196166,167139
196166,167140
111370,129696
202822,172329
202822,172330
202822,172331
249760,215151
249760,215152
17483,47647
17483,47648
70442,114627
70442,114628
17357,32084
60873,164092
80442,61954
36759,69104
36759,69105
36759,70163
228650,196021
67226,61214
47852,85246
249706,215109
249706,215110
104278,71573
236667,203341
236667,203342
120813,138387
120813,138390
228645,196015
70873,215329
115524,75165
115524,75166
64084,169077
64084,169078
21965,40709
260729,226014
146142,140086
146142,140087
12061,27163
12061,155861
98873,135669
98873,135670
98873,135671
139227,114544
147417,132585
205253,175767
237614,203869
34211,70124
5230,12639
5230,12640
34220,47940
23077,93300
23077,93301
23077,200112
159278,143324
85401,69602
192975,196671
10031,229885
10031,229886
129203,101183
129203,101184
140442,169413
122873,125423
145420,123405
76293,68001
76293,68002
136629,105726
118165,78649
23965,39502
23965,39503
63055,177543
63055,177561
46262,227775
46262,227776
226989,206698
14950,28900
37623,180688
37623,180689
129873,92947
129873,92948
229254,197103
145298,123176
145298,123177
99538,92183
235510,204140
12190,54096
12190,54097
12190,54098
12190,54099
12190,54100
12190,199603
115965,103585
130873,172572
136873,106072
33172,140452
144994,122379
84483,61869
49367,200719
49367,200720
112194,154028
114094,129759
114094,129760
76935,60501
222812,192103
74965,92644
74965,92645
212322,214945
212322,214946
203208,173161
203208,173162
143442,119015
143442,119016
8230,19957
10783,25909
10783,25912
10783,179782
10783,179783
10230,23748
10230,23749
146442,127200
214492,184435
214492,184436
158498,142434
145442,123459
222873,192260
69516,198613
192791,168986
161829,144565
161829,144566
199462,170120
10141,23692
147442,132671
147442,132672
76516,88331
76516,166272
210442,180169
210442,180170
1823,194109
1823,194110
147006,142319
147006,142320
109609,70567
24230,106323
24230,106324
24230,106325
50230,63259
191417,163654
191417,163662
191417,163663
2763,6625
2763,6626
71516,111957
71516,111958
71516,111959
17361,32089
218442,188292
9569,22906
147295,132441
206959,177492
51230,118546
51230,118547
35697,97823
35697,97909
216274,186533
127669,90080
180219,155954
216273,186532
128823,91171
156181,144518
156181,144519
72230,160652
72230,160653
74230,76925
111230,74834
111230,74835
145516,123668
145516,123669
200896,170858
200896,170859
54317,79233
96158,75957
49415,134647
146516,127432
146516,127433
110371,80068
237699,203914
5838,14024
5838,14025
5838,14026
120330,141255
120330,163985
189224,176410
35647,154220
35647,154221
35647,154222
119230,79619
135230,102289
135230,158747
119911,105377
119911,105378
119911,105379
158484,176654
203474,173789
144914,122211
7040,16654
7040,91264
7040,126208
7040,180253
178089,154137
143999,119926
143999,119927
146709,127820
37860,161480
37860,161789
5250,12700
5250,12701
31328,75065
31328,135065
31328,135288
20763,61454
138965,108506
138965,114873
138965,114874
3304,8639
163230,194290
20862,139056
198744,187087
198744,187088
46074,192101
200744,180859
166198,148535
166198,148536
203762,176627
171230,149296
142668,118654
214965,185468
145785,124264
145785,124266
145785,125895
201965,216512
201965,216513
188048,168654
2548,5989
2548,5990
204230,174318
204230,174319
37037,79279
37037,79281
37037,131407
241230,207012
49720,161546
117018,143889
117018,143890
222965,192388
222965,192389
9943,88284
206230,176446
217742,187248
17108,31723
242744,208584
242744,208585
246744,211675
253744,219961
253744,220527
253744,220528
205230,175746
205230,175747
243965,209916
5318,12865
5318,12866
5318,12867
130720,122376
33446,49163
33575,80369
151171,137226
142012,115641
142012,115642
165845,147043
39360,211197
39360,211198
209755,179242
36763,96880
123845,112247
76499,161749
123089,228207
123089,228208
6079,14617
6079,14618
6079,14619
152334,175033
152334,175034
148579,141748
256711,222879
162720,144281
132416,119236
20527,107545
20527,107546
46773,54980
252734,218909
5823,13987
5823,13988
6652,15809
6652,90782
245845,231111
33736,89158
84793,69583
27854,45310
27854,45311
5909,14202
5909,14203
5909,36117
5909,36118
30264,131307
10782,25547
10782,25548
252721,218892
23229,134014
23229,178554
23229,178555
76720,58752
76720,58753
230620,224203
230620,224204
267322,231744
47763,149668
47763,149669
33802,128563
140912,131537
140912,131538
106763,68442
148027,136097
84851,131146
56174,146734
168763,196682
125700,87695
140648,112017
101720,145490
136385,104684
175763,173984
175763,173985
39234,206706
14745,119061
217520,192044
217520,192045
217520,192046
64090,189985
64090,189986
20074,43605
20074,43606
128460,90527
126880,129908
126880,129909
214182,201915
249763,215167
225889,197341
225889,197342
39345,61812
39345,198139
88085,72660
139648,112117
135107,137514
97254,64360
88086,177738
204648,175348
204648,175349
142575,152133
140988,113162
130674,212103
52529,63100
185217,158521
87783,135066
190046,163343
256710,222878
94823,187918
180862,173921
217763,187308
217763,187309
217763,187310
137698,158252
16001,30087
143531,119191
254470,220531
226568,219073
45036,207982
210560,181120
85809,218453
259774,225402
259774,225403
132964,127920
32062,71845
15174,29174
15174,29175
175997,152831
254211,220165
254211,220166
110288,71677
129239,157106
115051,96963
115051,96964
124711,147777
60062,130184
165270,145923
45346,78586
47754,60504
47754,60505
8346,20576
8346,20577
95275,72801
21346,218907
21346,218908
23346,39131
23346,39132
451,18801
451,18815
211693,195289
214449,186166
41251,97434
41251,200093
41251,200094
188407,162843
124858,137339
124858,137341
124858,137342
124858,137343
5038,12157
5038,12158
243769,209926
35515,49974
233967,225406
62863,137442
120590,83806
122256,133682
2679,6394
2679,6395
2679,6396
14400,47593
40170,141887
5460,13227
5460,13228
5460,13229
5460,13230
19062,47198
259776,225405
86351,123646
174580,151742
222897,192286
99625,72168
209021,178518
110574,70680
109818,80765
109818,80766
109818,80767
22346,38214
254210,220163
254210,220164
33328,131078
212293,184284
140809,122674
188994,182360
19623,39980
19623,39981
216560,186783
10740,23886
10740,28195
167701,206671
167701,206672
85153,60905
8731,31982
8731,174240
8731,174241
144066,158099
178130,154248
10801,25702
10801,25703
121470,219804
168728,153861
168728,153862
168728,153863
170560,200073
16063,30181
16063,30182
33658,68815
5693,56946
5693,56948
5693,227176
5693,227177
5693,227178
5693,227179
5693,227180
5693,227181
5693,227182
5693,227183
122890,122654
24346,99029
24346,99030
4695,184189
4695,184190
4695,184194
4695,184195
38346,113491
130240,93412
130240,93413
14731,99429
14731,225316
57064,58775
35759,102689
201494,176447
18731,34605
18731,149920
18731,149921
32866,55881
125460,92461
125460,92462
171663,149676
167665,220808
7680,17987
110606,71007
20731,173994
20731,173995
2775,6662
2775,6663
137177,182992
172245,209226
172245,209227
256655,222774
208434,190047
208434,199339
23731,39274
11508,24935
165104,145625
48612,92586
27852,45306
27852,45307
135346,102588
169787,199597
147517,172056
147517,172057
75469,116066
75469,116067
49046,93149
180346,193605
15180,29186
15180,190406
116068,158114
116068,170152
159253,209894
159253,209895
210852,186033
10442,24732
10442,24733
105649,143681
105649,168168
105649,218364
198634,169454
17881,32875
36731,49762
36731,64052
40731,184482
44880,183979
44880,183980
54662,96834
54662,96835
142346,116746
113221,102296
62313,59661
62313,129981
62313,205192
21364,84057
15194,29213
15194,29214
118311,78824
79833,203417
79833,203418
146042,125490
146042,125491
101686,64886
144437,121018
88565,161337
115731,157113
218129,187780
252347,223323
223704,192833
7234,17117
7234,19998
170346,148821
170346,148822
64743,99369
64743,99370
199152,170035
47864,84088
3468,9034
3468,9035
910,100559
910,100560
910,100561
910,219761
153346,147823
146359,126975
119224,81241
4000,25901
4000,25902
79829,206927
55140,58693
55140,58694
203346,173620
203346,173621
198346,168761
256653,222772
73778,197083
91532,197054
91532,197055
107774,109871
107774,109872
107774,109873
141743,114978
204646,175304
92533,174346
92533,174347
161747,181648
161747,181649
161747,181650
134342,100533
134342,100534
213731,183544
254618,220818
198588,169345
70137,115963
117992,78378
17069,44530
17069,44531
17069,44532
140041,112060
140041,112061
140041,112062
140041,112063
140041,112064
140041,112065
140041,112066
140041,112067
140041,112068
140041,112069
140041,112070
140041,112071
140041,112072
140041,112073
140041,112074
140041,112075
23514,220643
23514,220644
161751,181701
161751,181702
161751,181703
215108,186377
116873,90229
7474,17637
7474,17638
7474,17639
7474,17640
252410,218529
256699,222867
10325,67477
15224,140875
69023,224195
23379,47207
167154,147780
167154,147781
195046,183239
122504,134110
122504,134111
215251,211652
125701,158126
82796,162740
222589,191672
135882,104205
215250,211651
2731,6549
2731,227409
130221,93894
4231,10954
4231,10956
4231,200234
84582,61840
241154,206935
21897,96986
150182,136936
11231,24365
232875,201292
172448,150302
172448,150303
172406,150196
26231,219272
26231,219273
26231,219274
165332,146143
37571,147304
37571,147305
34046,49321
34184,55426
24231,215601
24231,215602
24231,215603
25231,41168
213743,183563
213743,183564
153055,139657
79831,113479
79831,113480
8758,21634
30045,48165
234570,202544
234570,202545
147307,205431
239570,205265
212713,181949
208717,195999
206786,200376
225923,195220
225923,195221
225923,195222
75419,96733
145880,124531
3318,8676
3318,8677
19255,35383
19255,35384
42926,220814
143582,119281
150496,158152
6934,16397
6934,16398
6934,66452
202062,171632
202062,171633
60982,68305
159263,143102
18935,35004
18935,35005
48231,72639
48231,72640
122193,83567
150062,136612
50231,152600
20091,39582
20091,39583
216789,215809
20570,62992
82148,82541
214888,185270
64231,108588
144285,130096
144285,130097
32263,130452
144607,121456
19936,224960
19936,224961
19936,224962
19936,224963
45307,202483
45307,202484
214232,191897
214232,191898
56307,101875
109733,122461
109733,170289
214979,185519
71231,125938
71231,176972
71231,176973
42465,102909
113643,177346
144231,120452
206688,177091
192286,216661
47177,220558
125645,87215
145231,137674
214892,185281
214917,185371
214917,185372
1496,3125
1496,3126
188645,170667
188645,170668
135307,102469
234006,203640
7744,18078
86335,86321
138307,141013
138307,141014
214914,185367
214914,185368
109570,105401
109570,105402
247155,211918
247155,211919
247155,211920
247155,211921
210561,189922
218631,188545
243440,209460
161741,181677
161741,181678
161741,181679
27339,62818
27339,96915
27339,96916
25245,41180
159439,143661
115461,74723
91929,156851
91929,156852
218208,187912
140168,122507
28103,45850
15744,29746
36023,50219
4307,93740
4307,98146
218206,187909
198115,168239
198115,168240
146366,126990
194655,165968
50013,227729
50013,227730
38369,159698
38369,185318
182244,174214
133275,98458
133275,98459
133275,98460
133275,98461
34961,76017
1389,13952
1389,100887
1389,112371
1389,112421
131625,93880
142810,117810
196173,167145
254570,220707
139517,110107
250235,216584
347,321
347,7410
347,148042
136179,104560
110831,203320
110831,203321
163095,144547
163095,144548
124081,173691
124081,173692
222002,191341
222002,191342
222002,227760
28570,46726
28570,46727
124402,131027
137669,145090
137669,145091
28931,78306
223953,192916
223953,192917
203517,190525
203517,190526
91928,156844
91928,156848
83876,103649
83876,103650
1142,94398
1142,94399
14899,28833
130139,101424
120633,81817
15817,230598
15817,230599
35992,74312
35992,74313
139262,109481
101300,92679
2664,6355
2664,35609
2664,226362
117919,159380
196168,167141
90161,75443
37870,185506
37870,185507
26204,42365
250664,216808
250664,216810
241158,206959
241158,206960
143469,119092
23151,88021
23151,88022
214896,185291
68491,62857
114026,73487
114026,129432
216310,186624
193310,165273
94231,81967
94231,81968
94231,81969
7142,16881
7142,219187
142231,116278
139508,110082
116996,179567
116996,179568
100299,76621
254617,220817
95308,70830
95308,82244
259777,225407
254614,220813
11130,92736
154231,140784
156231,141544
159231,142946
159231,142947
230517,222449
230517,222450
26347,42658
26347,42659
25128,42236
231383,200113
231383,200114
210675,181040
55139,58689
55139,58690
107899,89394
252865,219299
136382,169253
142476,117006
229231,197060
44161,63477
20498,218951
257231,223330
14714,28482
55145,58683
55145,58684
153843,153178
153843,153183
237517,203643
144225,120443
22414,38352
249517,214661
204538,191444
67426,182937
42917,224966
42917,224967
166153,190714
254517,220630
254517,220631
254517,225089
21142,109268
21142,109269
2284,4919
2284,4920
231474,200337
231474,200338
49347,85248
142047,115747
107812,69690
61347,205716
12494,231422
12494,231423
147322,132495
147322,133047
220356,203328
220356,203329
220356,203330
38954,175372
38954,175373
141378,203001
141378,203002
24678,40310
50744,60872
214975,185498
214975,185499
102649,102961
133433,109793
133433,109794
70347,65823
146213,125806
146213,125807
86347,64164
86347,64165
190937,215304
214981,185539
27296,44386
92347,87651
96347,64720
96347,64721
169314,148326
10013,159391
10013,159392
172673,150760
234040,201974
234040,201975
213899,183847
122347,84391
79148,160992
79148,160993
124347,97702
124347,97703
91103,66547
201347,171381
201347,171382
201347,171383
250952,218079
141845,115148
141845,115149
141399,114183
95587,151062
95587,151063
37291,51049
132503,103684
132503,103685
141582,114564
84142,204673
84142,204674
84142,204675
143432,191378
8517,21092
8517,21093
46517,86206
46517,100034
46517,100035
171216,149244
171216,149245
27577,44820
206691,177096
206691,221615
21141,41094
21141,178830
138580,153568
61425,171231
61425,171232
107028,71073
24674,40305
145843,124448
30162,64812
86084,157387
86084,157388
70678,184568
70678,184569
159347,143588
37745,162218
37745,162219
247870,223970
91678,190372
91678,190373
49517,52108
147224,154688
147224,154689
128678,90827
27745,45132
263347,228627
14308,50577
14308,50578
14308,50579
14308,50580
11367,33142
11367,33143
135779,103907
127119,88030
127119,88031
12824,53699
93517,80076
46095,161278
144678,121661
144678,121662
135625,103386
139229,136469
3497,9099
3497,9100
72325,55145
152490,142141
48095,78893
48095,78894
48095,78895
144696,121696
144696,121697
233251,207976
26711,43430
26711,43431
31488,48439
33488,49185
132339,154204
132142,96152
132142,96153
132142,96154
13305,170615
221069,190410
161804,144571
161804,144572
138515,212389
45824,58138
45824,58139
56824,212747
138142,107078
138142,107079
47824,57951
3153,8089
78453,59150
78453,59151
139142,122661
46066,71199
46066,71200
203142,173014
203142,173015
203142,173016
204678,175278
117200,162539
159142,142650
225678,193939
122305,84296
57095,145203
165142,145601
165142,145602
222678,191847
169961,214618
36541,48667
36541,48668
36541,48669
36541,48670
143306,118673
105401,66552
77359,177647
134414,100753
191427,164004
191427,164005
232678,200957
166142,147094
166142,147095
166142,147096
49305,68351
49305,94383
252852,219323
252852,219324
1021,78275
1021,78276
1021,115967
1021,115968
1021,115969
93095,169982
8308,20304
207047,177604
144693,121690
23386,88644
39308,150603
39308,150605
146645,127647
106678,112972
106678,114103
71541,150982
71541,150983
174643,220282
142292,163085
206944,177459
68234,61401
1802,228787
97111,65181
139305,109571
13544,96453
178206,154519
210710,181128
44075,51606
44075,51607
44075,51608
106534,120044
106534,184939
183142,157744
8381,20679
204640,175263
204640,175264
9244,22476
9244,37644
116527,131532
141906,115275
21095,85083
65075,73961
21283,38141
21283,38142
21283,38143
3734,9646
3734,9647
127113,87990
128990,93859
44308,92380
44308,92381
42095,183465
84810,61400
63813,85390
7150,16904
7150,16905
109746,70465
40858,66930
40858,66931
220530,203162
132547,188659
9674,185402
9674,205490
9674,205491
14686,96475
4127,10707
4127,10708
4127,177167
4127,220321
12514,26346
12514,26347
53622,215760
53622,215761
53622,215762
53622,215763
53622,215764
199592,208063
199592,208064
58308,73094
117198,77200
159103,142531
261146,226616
261146,226624
94145,176808
33112,91741
33112,91742
69130,163094
69130,163095
260817,226105
260817,226106
260817,226107
152230,138769
152230,192496
171251,149336
241159,206964
42244,185302
76575,58695
76575,58696
94824,195310
196283,167254
117187,77171
214889,185271
214889,185272
119824,185950
119824,185951
231013,209809
231013,209810
260942,226329
260942,226330
2249,4769
2249,4770
76574,58691
76574,58692
188142,162771
188142,162772
135824,104706
135824,104707
135824,104708
165103,145527
46545,90758
46545,90759
250142,215514
250142,215515
200541,170547
199142,170031
228776,196289
228776,210266
164824,217530
164824,217531
144554,121415
153047,146206
153047,146207
25026,40808
188653,163145
188653,163146
3758,9709
114517,74648
114517,74649
122151,111229
69091,91139
24215,214687
24215,214688
103438,80179
147615,133415
127050,91404
47418,58078
198308,168701
19682,36612
19682,102481
131992,94999
131992,95000
9235,221652
9235,221653
18029,88240
18029,95284
251142,217290
248142,212491
248142,212492
106270,67812
106270,67813
106270,95163
106270,199813
144501,127181
144501,127182
115509,77779
38300,185515
38300,229483
147491,132911
32041,48564
32041,98339
209308,178769
109578,70250
138235,107357
138235,138150
208322,178059
100097,112977
221308,190568
235308,203109
18969,137941
45628,199767
45628,199768
45628,199769
176043,153029
176043,153030
155971,141506
155971,141533
207162,177741
207162,177742
221676,190957
221676,190958
148160,135503
148160,158153
214824,185093
214824,185094
215824,186226
229103,196917
5267,12743
5267,12744
116016,76597
226381,207899
226381,207900
261149,231019
74592,175183
254606,220794
223049,192604
3005,7513
3005,19506
3005,19507
74138,69898
176207,155440
25902,83460
25902,83461
12512,42052
12512,42053
27932,161079
27932,161080
1515,20230
1515,35793
104684,93805
104684,93806
79143,59513
42565,100505
42565,100506
192192,164859
192192,164860
23167,38890
23167,38891
240075,205696
212809,186448
20379,37529
20379,37530
88143,89689
8640,25594
8640,25595
148855,215046
148855,215047
148855,215048
249447,214513
135632,103401
20453,38405
20453,38406
20453,38407
141103,113386
64933,155374
64933,155375
91143,156432
144877,122170
117445,218164
117445,218165
165075,145492
22142,214650
22142,214651
176035,153013
176035,153014
162075,153779
162075,153780
73340,227258
110143,210849
7456,17595
7456,17596
135719,103775
31111,119222
7311,17289
7311,17290
7311,130856
69183,118270
126106,87418
82967,205529
48643,227379
48643,227380
112143,139947
220987,190196
99036,67689
94857,205354
94857,205355
137829,110511
254023,221236
176042,153027
176042,153028
1414,3082
1414,3083
1414,3084
1414,3085
1414,52127
1414,52128
1414,52129
204620,175220
204620,175221
35818,50141
34069,102151
215042,185622
215042,185623
19616,36522
19616,36523
198361,168797
115143,187726
259778,225408
33046,49025
206198,176434
20674,73823
217649,187141
214943,209177
206539,176743
207698,178162
207698,178163
207698,231570
239851,205352
239851,205353
24414,39924
250545,222598
250545,222599
17243,31916
17243,31917
17243,31918
176085,153179
176085,153180
96550,67139
3414,8916
3414,54010
3414,222913
64376,196698
42488,185493
42488,185494
157289,151694
157289,167851
21121,83921
